title,creation_date,creation_date_earliest,creation_date_latest,medium,accession_number,id,credit_line,date_acquired,department,physical_location,item_width,item_height,item_depth,item_diameter,web_url,provenance_text,classification,image_url,artist_id,party_type,full_name,cited_name,role,nationality,birth_date,death_date,birth_place,death_place
Sugar basket,c. 1760,1750-01-01,1770-01-01,enamel on copper with gilded decoration,70.7.108.A-B,cmoa:things/ee5bd78b-9804-49be-8fcc-94ebcf0ebf69,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,"Gallery 19, Bruce Galleries",3.5,4.0,2.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015917,Ailsa Mellon Bruce,containers,http://collection.cmoa.org/CollectionImage.aspx?irn=3226&size=Medium,cmoa:parties/c24b3081-12ab-4188-87a7-befc9d2e6c2d,Person,unknown British,unknown British,,British,,,,
Coffeepot,c. 1760,1750-01-01,1770-01-01,porcelain with enamel and gilded decoration and silver gilt,70.7.115.A-B,cmoa:things/f0e5dcc7-c734-4a0a-aa8d-45a8dcf8dd2b,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,7.5,8.875,5.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015925,"Ailsa Mellon Bruce

This coffeepot was once part of a service commissioned around 1755 by a member of the English Ramsay family. The coat of arms was granted to John Ramsey of Southwark in London in 1669. The head of the Ramsay family is the Earl of Dalhousie. It is not known which member of the family ordered the Chinese export porcelain service. [see David Sanctuary Howard, ""Chinese Armorial Porcelain"" p.  484.",Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=3233&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Bowl,Qianlong period (1736-1795),1736-01-01,1795-01-01,porcelain,70.7.116,cmoa:things/9c2a1d92-54b1-4cd6-bea4-d766ca664065,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,4.25,2.25,4.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015926,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=2038&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Bowl,Qianlong period (1736-1795),1736-01-01,1795-01-01,porcelain,70.7.117,cmoa:things/e2846f9a-4058-42d5-8029-542a551b10df,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,4.25,2.25,4.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015927,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=2039&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Vase,c. 1667-1722,1662-01-01,1727-01-01,porcelain,70.7.122,cmoa:things/8fafa658-526b-4e48-8cc0-62c231022c48,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,8.0,12.75,8.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015932,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=2040&size=Medium,cmoa:parties/454f1a10-0715-4477-b739-0bbca0a86ffe,Person,"unknown Chinese, Kangxi period","unknown Chinese, Kangxi period",,Chinese,1662-01-01,1722-01-01,,
Vase,Qianlong period (1736-1795),1736-01-01,1795-01-01,porcelain,70.7.123,cmoa:things/09c3e692-1365-4f0a-9a78-0f9b5cf3dbfd,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,0.0,13.125,0.0,6.625,http://collection.cmoa.org/CollectionDetail.aspx?item=1015933,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=1388&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Tureen,1760-1770,1760-01-01,1770-01-01,faience,70.7.126.A-B,cmoa:things/7a8139f5-9067-4109-939f-1af405c35d08,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,11.0,10.0,11.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015936,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=3237&size=Medium,cmoa:parties/402f1a7a-6e36-48ae-b46c-3bf18a9af354,Person,"unknown Belgian, Brussels","unknown Belgian, Brussels",,Belgian,,,,
Candlestick,1710-1730,1710-01-01,1730-01-01,gilded brass,70.7.128,cmoa:things/4ac9c3fd-0438-475b-9120-6aa4540432e5,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,5.25,10.125,5.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015938,Ailsa Mellon Bruce,lighting devices,http://collection.cmoa.org/CollectionImage.aspx?irn=2167&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Candlestick,1710-1730,1710-01-01,1730-01-01,gilded brass,70.7.129,cmoa:things/5c3a9b42-df17-4da5-b93d-01299b326014,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,5.0,10.0,5.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015939,"Purchased from Rosenberg and Stiebel, New York City
Ailsa Mellon Bruce",lighting devices,http://collection.cmoa.org/CollectionImage.aspx?irn=2168&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Sewing and Writing Box,c. 1840-1850,1835-01-01,1855-01-01,"tortoise shell inlaid w/mother-of-pearl, ivory, and rosewood",70.7.136,cmoa:things/27acbed9-f220-45c7-a563-70f8d58a23c0,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,12.75,8.5,9.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015947,Ailsa Mellon Bruce,containers,http://collection.cmoa.org/CollectionImage.aspx?irn=3238&size=Medium,cmoa:parties/119dfe94-1f6b-46d0-802d-0420119fafaf|cmoa:parties/a63db69f-6f8a-435f-bd8f-c6d9e2dfa5c7,Person|Person,unknown English|unknown Portuguese,unknown English|unknown Portuguese,possibly by|possibly by,English|Portuguese,|,|,|,|
Nécessaire,1830-1860,1830-01-01,1860-01-01,"gilded brass, mother-of-pearl, silk, mirrored and reverse-painted glass, steel, and silver",70.7.138.A-C,cmoa:things/f7760ab5-abd6-430d-94fc-fe0088d0a0d1,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,"Gallery 19, Bruce Galleries",6.0,9.75,4.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015949,Ailsa Mellon Bruce,Metals,http://collection.cmoa.org/CollectionImage.aspx?irn=3239&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,probably by,French,,,,
Étagère,c. 1775,1770-01-01,1780-01-01,"inlaid rosewood, satinwood, ebony, wood",70.7.13,cmoa:things/39628f11-5446-409b-b44a-8d1fd4873a93,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,20.0,50.25,16.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015951,"Ailsa Mellon Bruce

Purchased from Rosenberg & Stiebel, Inc.
Ex-collection of Baroness Alphonse de Rothschild
Ex-collection of Baron Nathaniel de Rothschild, Vienna",Wood,http://collection.cmoa.org/CollectionImage.aspx?irn=53973&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Lamaist Priest,17th century,1600-01-01,1699-01-01,gilt bronze,70.7.140,cmoa:things/9ed0330c-cc91-4989-94cf-05166e98c740,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,2.875,4.5,2.125,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015952,Ailsa Mellon Bruce,Metals,http://collection.cmoa.org/CollectionImage.aspx?irn=3241&size=Medium,cmoa:parties/b4c17c4e-f451-46ba-9a72-e6acf6c2a8b2,Person,unknown Tibetan,unknown Tibetan,,Tibetan,,,,
Inkstand,c. 1622-1722,1617-01-01,1727-01-01,"bronze dore, porcelain, and lacquer",70.7.142,cmoa:things/8cd64e60-2447-4eed-a2dd-492f95f2c382,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,14.125,3.5,11.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015954,Ailsa Mellon Bruce,Metals,http://collection.cmoa.org/CollectionImage.aspx?irn=2404&size=Medium,cmoa:parties/454f1a10-0715-4477-b739-0bbca0a86ffe,Person,"unknown Chinese, Kangxi period","unknown Chinese, Kangxi period",,Chinese,1662-01-01,1722-01-01,,
Tiered table,c. 1775-1780,1770-01-01,1785-01-01,"inlaid woods (satin wood, mahogany), gilt bronze mounts",70.7.146,cmoa:things/42ced0fc-07fb-4ca1-8596-6d66b95a2126,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,15.25,33.0,12.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015956,Ailsa Mellon Bruce,Wood,http://collection.cmoa.org/CollectionImage.aspx?irn=54157&size=Medium,cmoa:parties/119dfe94-1f6b-46d0-802d-0420119fafaf,Person,unknown English,unknown English,,English,,,,
Tiered table,c. 1775-1780,1770-01-01,1785-01-01,"inlaid woods (satin wood, mahogany), gilt bronze mounts",70.7.147,cmoa:things/ff213160-d230-43dc-9f68-1830856f96d9,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,15.25,33.0,12.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015957,Ailsa Mellon Bruce,Wood,http://collection.cmoa.org/CollectionImage.aspx?irn=54454&size=Medium,cmoa:parties/119dfe94-1f6b-46d0-802d-0420119fafaf,Person,unknown English,unknown English,,English,,,,
Carved and Gilded Console,c. 1720,1715-01-01,1725-01-01,"wood, marble",70.7.15,cmoa:things/a4e49ac5-6dfa-419d-a7cc-5401b00f5cb3,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,42.25,33.0,16.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015968,Ailsa Mellon Bruce,Wood,http://collection.cmoa.org/CollectionImage.aspx?irn=53968&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Carved and Gilded Console,c. 1720,1715-01-01,1725-01-01,"wood, marble",70.7.16,cmoa:things/ec931952-c736-4280-a20f-ab94e85a5756,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,42.5,33.0,16.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015981,Ailsa Mellon Bruce,Wood,http://collection.cmoa.org/CollectionImage.aspx?irn=53968&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
"French White Tole Firewood Canister, Mounted in Bronze Dore",c. 1780-1790,1775-01-01,1795-01-01,metal,70.7.17,cmoa:things/bb7a21dc-710c-49f3-9e45-1e5e6c43d56c,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,17.5,26.5,13.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1015991,Ailsa Mellon Bruce,Metals,,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Mirror,mid 18th century,1725-01-01,1775-01-01,gilded wood and mirrored glass,70.7.18,cmoa:things/ecf013f4-85d8-4695-bd08-029eae507e39,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,"Gallery 18, Bruce Galleries",33.0,51.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016002,Ailsa Mellon Bruce,mirrors,http://collection.cmoa.org/CollectionImage.aspx?irn=126356&size=Medium,cmoa:parties/79ba22b3-060e-4a3b-bd75-385716e77b3e,Person,unknown Venetian,unknown Venetian,,Venetian,,,,
Mirror,mid 18th century,1725-01-01,1775-01-01,gilded wood and mirrored glass,70.7.19,cmoa:things/f44155b2-4b1b-4686-a88e-237a6f972992,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,"Gallery 18, Bruce Galleries",33.0,51.0,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016013,Ailsa Mellon Bruce,mirrors,http://collection.cmoa.org/CollectionImage.aspx?irn=126357&size=Medium,cmoa:parties/79ba22b3-060e-4a3b-bd75-385716e77b3e,Person,unknown Venetian,unknown Venetian,,Venetian,,,,
"Table, Parquetry Petite",c. 1775-1785,1770-01-01,1790-01-01,wood,70.7.22,cmoa:things/0b55ff22-d64c-458f-859a-2ca44a253ae9,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,29.0,28.25,16.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016018,Ailsa Mellon Bruce,Wood,http://collection.cmoa.org/CollectionImage.aspx?irn=54444&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Candle stand,c. 1775-1775,1770-01-01,1780-01-01,"wood, metal",70.7.23,cmoa:things/9cf215c9-50bc-422c-a97e-5ed03f58327c,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,13.75,29.625,13.75,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016019,Ailsa Mellon Bruce,Wood,http://collection.cmoa.org/CollectionImage.aspx?irn=126328&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Lotus Bowl,Qianlong period (1736-1795),1736-01-01,1795-01-01,porcelain,70.7.32,cmoa:things/c055e651-b0fc-4e2a-9291-859ea3765a43,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,14.25,4.125,14.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016024,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=1389&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Brush jar,1740-1745,1740-01-01,1745-01-01,porcelain with gilded bronze,70.7.39,cmoa:things/523a9ae8-7335-4101-9b25-7ecbe13e26b1,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,9.125,7.75,5.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016032,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=4362&size=Medium,cmoa:parties/bac81e19-3c15-42a0-9d74-e02ddaa19376|cmoa:parties/454f1a10-0715-4477-b739-0bbca0a86ffe,Organization|Person,"Meissen Porcelain Manufactory|unknown Chinese, Kangxi period","Meissen Porcelain Manufactory|unknown Chinese, Kangxi period",|,German|Chinese,1710-01-01|1662-01-01,|1722-01-01,"Meissen (Saxony, Germany)|",|
Brush jar,1740-1745,1740-01-01,1745-01-01,porcelain with gilded bronze,70.7.40,cmoa:things/aaeb031d-831e-4973-8fd0-58871a641855,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,9.0,8.0,5.75,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016033,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=2407&size=Medium,cmoa:parties/bac81e19-3c15-42a0-9d74-e02ddaa19376|cmoa:parties/454f1a10-0715-4477-b739-0bbca0a86ffe,Organization|Person,"Meissen Porcelain Manufactory|unknown Chinese, Kangxi period","Meissen Porcelain Manufactory|unknown Chinese, Kangxi period",|,German|Chinese,1710-01-01|1662-01-01,|1722-01-01,"Meissen (Saxony, Germany)|",|
Lidded vase,c. 1775,1770-01-01,1780-01-01,porcelain,70.7.45.A-B,cmoa:things/2e1bfa86-855c-4781-a226-d6a7de33daeb,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,11.125,13.375,9.125,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016038,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=1391&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b|cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person|Person,unknown Chinese|unknown French,unknown Chinese|unknown French,|,Chinese|French,|,|,|,|
Vase,1815-1820,1815-01-01,1820-01-01,porcelain with enamel decoration,70.7.79,cmoa:things/12b475a3-8b1b-4ca9-8447-07f37f3c33d3,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,"Gallery 19, Bruce Galleries",0.0,5.75,0.0,2.812,http://collection.cmoa.org/CollectionDetail.aspx?item=1016074,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=97535&size=Medium|http://collection.cmoa.org/CollectionImage.aspx?irn=3260&size=Medium,cmoa:parties/c24b3081-12ab-4188-87a7-befc9d2e6c2d,Person,unknown British,unknown British,,British,,,,
Tureen,1760-1770,1760-01-01,1770-01-01,faience,70.7.93.A-B,cmoa:things/047ce297-5444-46f0-9b54-c45aef66a813,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,4.687,5.75,7.125,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016090,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=150456&size=Medium,cmoa:parties/402f1a7a-6e36-48ae-b46c-3bf18a9af354,Person,"unknown Belgian, Brussels","unknown Belgian, Brussels",,Belgian,,,,
Tureen,1760-1770,1760-01-01,1770-01-01,faience,70.7.94.A-B,cmoa:things/51003f43-82f7-4e9f-b123-70e43f953e30,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,7.0,5.5,4.75,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016091,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=3263&size=Medium,cmoa:parties/402f1a7a-6e36-48ae-b46c-3bf18a9af354,Person,"unknown Belgian, Brussels","unknown Belgian, Brussels",,Belgian,,,,
Jardinière,1760-1770,1760-01-01,1770-01-01,faience,70.7.96,cmoa:things/57a00a05-e9f9-4e26-9f9a-542c72f90626,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,8.0,6.5,6.375,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016093,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=1842&size=Medium,cmoa:parties/f82b559d-9f06-4675-855b-36238b251e7b,Person,"unknown French, Sceaux","unknown French, Sceaux",,French,,,,
Jardinière,1760-1770,1760-01-01,1770-01-01,faience,70.7.97,cmoa:things/61596cfc-3550-4899-bfb9-e774d1926e59,Ailsa Mellon Bruce Collection,1970-05-07,Decorative Arts and Design,Not on View,8.0,6.75,6.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016094,Ailsa Mellon Bruce,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=2419&size=Medium,cmoa:parties/f82b559d-9f06-4675-855b-36238b251e7b,Person,"unknown French, Sceaux","unknown French, Sceaux",,French,,,,
Relief of a Boy,c. 900-1100,0894-12-28,1104-12-25,pink sandstone,70.8,cmoa:things/f2cfa672-2a7b-4aec-9f33-644046d98389,Gift of Dr. Walter Read Hovey,1970-05-07,Decorative Arts and Design,Not on View,8.5,24.5,0.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016098,Walter Read Hovey,sculpture,,cmoa:parties/4d81cf70-2685-4c9d-bcb4-bf7afbd27f23,Person,"unknown Indian, Khajuraho, Madya Pradesh","unknown Indian, Khajuraho, Madya Pradesh",,Indian,,,,
Vase,1662-1722,1662-01-01,1722-01-01,porcelain,71.11.1,cmoa:things/3b5fb82e-421c-4294-be0c-2e42551674ab,Given in memory of Mrs. Thomas Childs Wurts by an Admiring Friend,1971-05-13,Decorative Arts and Design,Not on View,5.125,11.0,5.125,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016103,Given Anonymously by Miss Helen C. Frick,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=3265&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Vase,1662-1722,1662-01-01,1722-01-01,porcelain,71.11.2,cmoa:things/210120ed-64b9-42a3-89af-fd9817764f13,Given in memory of Mrs. Thomas Childs Wurts by an Admiring Friend,1971-05-13,Decorative Arts and Design,Not on View,5.5,11.0,5.5,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016104,Given Anonymously by Mrs. Helen C. Frick,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=3266&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Dish,c. 1750-1760,1745-01-01,1765-01-01,pewter,71.14.1,cmoa:things/a520bd24-c548-4198-a3af-357d118a9dd4,Gift of Mrs. Thomas Childs Wurts,1971-05-13,Decorative Arts and Design,Not on View,9.625,1.625,9.625,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016111,Mrs. Thomas Childs Wurts,Metals,http://collection.cmoa.org/CollectionImage.aspx?irn=6023&size=Medium,cmoa:parties/64e4f047-4143-4256-8cba-557e3c6b6787,Person,unknown French,unknown French,,French,,,,
Strongbox,16th century,1499-12-23,1599-01-01,steel,71.14.2,cmoa:things/e7100bb6-fa77-4105-8a4a-aa15b0d26537,Gift of Mrs. Thomas Childs Wurts,1971-05-13,Decorative Arts and Design,Not on View,4.125,2.875,2.75,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016112,Mrs. Thomas Childs Wurts,Metals,http://collection.cmoa.org/CollectionImage.aspx?irn=3267&size=Medium,cmoa:parties/db0f3f08-4336-4301-90ba-05d50ea6e3db,Person,unknown German,unknown German,,German,,,,
Teapot,c. 1775,1765-01-01,1785-01-01,porcelain with enamel and gilded decoration,71.14.3.1.A-B,cmoa:things/5c9d06de-191d-4451-8976-17b288ae2670,Gift of Mrs. Thomas Childs Wurts,1971-05-13,Decorative Arts and Design,Not on View,7.625,5.375,4.25,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016113,Mrs. Thomas Childs Wurts,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=5876&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
Creamer,c. 1775,1765-01-01,1785-01-01,porcelain with enamel and gilded decoration,71.14.3.2,cmoa:things/507111b9-6db8-4102-8883-8fac5a1cfd25,Gift of Mrs. Thomas Childs Wurts,1971-05-12,Decorative Arts and Design,Not on View,4.25,4.125,3.0,0.0,http://collection.cmoa.org/CollectionDetail.aspx?item=1016114,Mrs. Thomas Childs Wurts,Ceramics,http://collection.cmoa.org/CollectionImage.aspx?irn=5877&size=Medium,cmoa:parties/b21e4f72-77fc-4c7a-8343-74c67e9c4f3b,Person,unknown Chinese,unknown Chinese,,Chinese,,,,
